x	y	t	f
3.550000	0.350000	999	-0.020001
3.550000	0.366667	999	-0.006833
3.550000	0.383333	999	0.001288
3.550000	0.400000	999	-0.017632
3.550000	0.416667	999	-0.020548
3.550000	0.433333	999	-0.018505
3.550000	0.450000	999	-0.005673
3.550000	0.466667	999	0.004285
3.550000	0.483333	999	0.012575
3.550000	0.500000	999	-0.014147
3.550000	0.516667	999	0.018797
3.550000	0.533333	999	-0.003788
3.550000	0.550000	999	0.005315
3.550000	0.566667	999	-0.008214
3.550000	0.583333	999	-0.025027
3.550000	0.600000	999	-0.002968
3.550000	0.616667	999	0.007376
3.550000	0.633333	999	-0.007275
3.550000	0.650000	999	0.009738
3.550000	0.666667	999	-0.007173
3.550000	0.683333	999	0.004815
3.550000	0.700000	999	0.018516
3.550000	0.716667	999	-0.026703
3.550000	0.733333	999	0.005648
3.550000	0.750000	999	-0.012226
3.550000	0.766667	999	0.008706
3.550000	0.783333	999	0.008824
3.550000	0.800000	999	-0.008229
3.550000	0.816667	999	0.010970
3.550000	0.833333	999	0.013102
3.550000	0.850000	999	0.006178
3.550000	0.866667	999	0.003743
3.550000	0.883333	999	-0.006049
3.550000	0.900000	999	0.016592
3.550000	0.916667	999	0.006231
3.550000	0.933333	999	0.002078
3.550000	0.950000	999	0.001829
3.550000	0.966667	999	0.005645
3.550000	0.983333	999	0.013508
3.550000	1.000000	999	0.004270
3.550000	1.016667	999	-0.005113
3.550000	1.033333	999	0.028680
3.550000	1.050000	999	0.005428
3.550000	1.066667	999	0.019057
3.550000	1.083333	999	-0.006054
3.550000	1.100000	999	0.002499
3.550000	1.116667	999	-0.003369
3.550000	1.133333	999	-0.019914
3.550000	1.150000	999	-0.018641
3.550000	1.166667	999	-0.014387
3.550000	1.183333	999	0.016473
3.550000	1.200000	999	-0.016651
3.550000	1.216667	999	0.018440
3.550000	1.233333	999	0.000872
3.550000	1.250000	999	0.009529
3.550000	1.266667	999	-0.012842
3.550000	1.283333	999	-0.012433
3.550000	1.300000	999	-0.021764
3.550000	1.316667	999	0.002981
3.550000	1.333333	999	-0.028016
3.550000	1.350000	999	-0.012882
3.550000	1.366667	999	0.008378
3.550000	1.383333	999	-0.015287
3.550000	1.400000	999	-0.007777
3.550000	1.416667	999	0.004280
3.550000	1.433333	999	-0.004368
3.550000	1.450000	999	0.014463
3.550000	1.466667	999	-0.001316
3.550000	1.483333	999	0.005717
3.550000	1.500000	999	0.009337
3.550000	1.516667	999	0.003438
3.550000	1.533333	999	-0.021777
3.550000	1.550000	999	0.018540
3.550000	1.566667	999	-0.003270
3.550000	1.583333	999	-0.009781
3.550000	1.600000	999	0.003396
3.550000	1.616667	999	-0.001484
3.550000	1.633333	999	-0.026090
3.550000	1.650000	999	-0.022413
3.550000	1.666667	999	-0.015949
3.550000	1.683333	999	-0.015772
3.550000	1.700000	999	0.010449
3.550000	1.716667	999	-0.022895
3.550000	1.733333	999	0.027973
3.550000	1.750000	999	0.022346
3.550000	1.766667	999	-0.002916
3.550000	1.783333	999	-0.009563
3.550000	1.800000	999	0.017927
3.550000	1.816667	999	0.026550
3.550000	1.833333	999	0.008927
3.550000	1.850000	999	0.016837
3.550000	1.866667	999	0.013713
3.550000	1.883333	999	0.030816
3.550000	1.900000	999	0.041086
3.550000	1.916667	999	-0.017929
3.550000	1.933333	999	0.018105
3.550000	1.950000	999	0.005104
3.550000	1.966667	999	0.017168
3.550000	1.983333	999	-0.027128
3.550000	2.000000	999	-0.015787
3.550000	2.016667	999	-0.016163
3.550000	2.033333	999	-0.001412
3.550000	2.050000	999	0.021682
3.550000	2.066667	999	0.029596
3.550000	2.083333	999	0.018264
3.550000	2.100000	999	0.010190
3.550000	2.116667	999	-0.002806
3.550000	2.133333	999	0.028031
3.550000	2.150000	999	-0.018261
3.550000	2.166667	999	0.002710
3.550000	2.183333	999	-0.007017
3.550000	2.200000	999	0.011992
3.550000	2.216667	999	0.002404
3.550000	2.233333	999	0.024204
3.550000	2.250000	999	0.019303
3.550000	2.266667	999	0.000089
3.550000	2.283333	999	0.006826
3.550000	2.300000	999	0.008597
3.550000	2.316667	999	-0.022836
3.550000	2.333333	999	-0.012698
3.550000	2.350000	999	-0.034277
3.550000	2.366667	999	-0.003284
3.550000	2.383333	999	-0.013134
3.550000	2.400000	999	0.032979
3.550000	2.416667	999	0.010739
3.550000	2.433333	999	0.012012
3.550000	2.450000	999	-0.000439
3.550000	2.466667	999	-0.004621
3.550000	2.483333	999	0.002430
3.550000	2.500000	999	0.002001
3.550000	2.516667	999	-0.002491
3.550000	2.533333	999	-0.001534
3.550000	2.550000	999	-0.011750
3.550000	2.566667	999	0.014923
3.550000	2.583333	999	0.000910
3.550000	2.600000	999	0.032190
3.550000	2.616667	999	-0.014829
3.550000	2.633333	999	-0.008072
3.550000	2.650000	999	-0.027086
3.550000	2.666667	999	-0.017653
3.550000	2.683333	999	-0.012170
3.550000	2.700000	999	0.008650
3.550000	2.716667	999	0.013724
3.550000	2.733333	999	0.007175
3.550000	2.750000	999	0.018924
3.550000	2.766667	999	0.034744
3.550000	2.783333	999	-0.002633
3.550000	2.800000	999	0.018883
3.550000	2.816667	999	-0.010670
3.550000	2.833333	999	0.000812
3.550000	2.850000	999	-0.016596
3.550000	2.866667	999	0.018722
3.550000	2.883333	999	0.002460
3.550000	2.900000	999	0.000855
3.550000	2.916667	999	0.021452
3.550000	2.933333	999	0.027906
3.550000	2.950000	999	0.018726
3.550000	2.966667	999	0.006086
3.550000	2.983333	999	-0.023331
3.550000	3.000000	999	-0.005153
3.550000	3.016667	999	-0.031701
3.550000	3.033333	999	0.022441
3.550000	3.050000	999	0.008808
3.550000	3.066667	999	0.014565
3.550000	3.083333	999	-0.006910
3.550000	3.100000	999	0.033356
3.550000	3.116667	999	0.041794
3.550000	3.133333	999	0.010081
3.550000	3.150000	999	0.020052
3.550000	3.166667	999	0.013425
3.550000	3.183333	999	0.020236
3.550000	3.200000	999	0.026386
3.550000	3.216667	999	-0.020400
3.550000	3.233333	999	0.001024
3.550000	3.250000	999	0.013728
3.550000	3.266667	999	0.022617
3.550000	3.283333	999	-0.026344
3.550000	3.300000	999	-0.000886
3.550000	3.316667	999	-0.015573
3.550000	3.333333	999	-0.025144
3.550000	3.350000	999	-0.020708
3.550000	3.366667	999	-0.027552
3.550000	3.383333	999	0.001996
3.550000	3.400000	999	0.008683
3.550000	3.416667	999	-0.003472
3.550000	3.433333	999	0.003675
3.550000	3.450000	999	0.025619
3.550000	3.466667	999	-0.017154
3.550000	3.483333	999	0.005788
3.550000	3.500000	999	0.010929
3.550000	3.516667	999	-0.000557
3.550000	3.533333	999	-0.002130
3.550000	3.550000	999	0.002362
3.550000	3.566667	999	-0.007583
3.550000	3.583333	999	-0.005474
3.550000	3.600000	999	-0.012941
3.550000	3.616667	999	-0.016383
3.550000	3.633333	999	0.003866
3.550000	3.650000	999	-0.006342
3.550000	3.666667	999	-0.028836
3.550000	3.683333	999	0.010941
3.550000	3.700000	999	-0.019470
3.550000	3.716667	999	-0.007826
3.550000	3.733333	999	-0.012043
3.550000	3.750000	999	0.010523
3.550000	3.766667	999	-0.002790
3.550000	3.783333	999	0.017089
3.550000	3.800000	999	-0.020793
3.550000	3.816667	999	0.012514
3.550000	3.833333	999	-0.011367
3.550000	3.850000	999	-0.024853
3.550000	3.866667	999	-0.008234
3.550000	3.883333	999	-0.007365
3.550000	3.900000	999	0.014115
3.550000	3.916667	999	-0.002141
3.550000	3.933333	999	0.020370
3.550000	3.950000	999	0.016227
3.550000	3.966667	999	0.019993
3.550000	3.983333	999	0.003114
3.550000	4.000000	999	-0.003851
3.550000	4.016667	999	0.011298
3.550000	4.033333	999	0.005599
3.550000	4.050000	999	-0.006591
3.550000	4.066667	999	0.005499
3.550000	4.083333	999	0.003609
3.550000	4.100000	999	0.014586
3.550000	4.116667	999	0.001044
3.550000	4.133333	999	-0.002823
3.550000	4.150000	999	0.012444
3.550000	4.166667	999	0.012283
3.550000	4.183333	999	0.005160
3.550000	4.200000	999	0.001022
3.550000	4.216667	999	-0.004699
3.550000	4.233333	999	0.018032
3.550000	4.250000	999	-0.018210
3.550000	4.266667	999	0.003185
3.550000	4.283333	999	-0.019684
3.550000	4.300000	999	0.007310
3.550000	4.316667	999	0.013349
3.550000	4.333333	999	-0.012407
3.550000	4.350000	999	0.009012
3.550000	4.366667	999	0.000199
3.550000	4.383333	999	0.003614
3.550000	4.400000	999	0.007153
3.550000	4.416667	999	-0.019772
3.550000	4.433333	999	-0.008691
3.550000	4.450000	999	0.015432
3.550000	4.466667	999	-0.014432
3.550000	4.483333	999	0.017804
3.550000	4.500000	999	-0.021919
3.550000	4.516667	999	-0.000185
3.550000	4.533333	999	0.008677
3.550000	4.550000	999	-0.012176
3.550000	4.566667	999	-0.009364
3.550000	4.583333	999	-0.015464
3.550000	4.600000	999	-0.019916
3.550000	4.616667	999	0.001245
3.550000	4.633333	999	-0.018957
3.550000	4.650000	999	-0.027053
3.550000	4.666667	999	-0.007688
3.550000	4.683333	999	-0.011275
3.550000	4.700000	999	0.024657
3.550000	4.716667	999	0.015526
3.550000	4.733333	999	-0.000357
3.550000	4.750000	999	-0.003729
3.550000	4.766667	999	-0.014852
3.550000	4.783333	999	-0.016443
3.550000	4.800000	999	-0.002940
3.550000	4.816667	999	-0.020624
3.550000	4.833333	999	-0.002326
3.550000	4.850000	999	0.002466
3.550000	4.866667	999	-0.001626
3.550000	4.883333	999	0.011625
3.550000	4.900000	999	-0.008213
3.550000	4.916667	999	-0.004713
3.550000	4.933333	999	0.010658
3.550000	4.950000	999	0.003148
3.550000	4.966667	999	0.016911
3.566667	0.016667	999	0.016331
3.566667	0.033333	999	-0.008009
3.566667	0.050000	999	0.001189
3.566667	0.066667	999	-0.035555
3.566667	0.083333	999	-0.018165
3.566667	0.100000	999	-0.008960
3.566667	0.116667	999	0.014623
3.566667	0.133333	999	0.005129
3.566667	0.150000	999	0.007515
3.566667	0.166667	999	-0.034234
3.566667	0.183333	999	-0.008205
3.566667	0.200000	999	-0.019853
3.566667	0.216667	999	0.008032
3.566667	0.233333	999	0.001251
3.566667	0.250000	999	-0.011267
3.566667	0.266667	999	-0.009681
3.566667	0.283333	999	-0.016998
3.566667	0.300000	999	0.002358
3.566667	0.316667	999	-0.010002
3.566667	0.333333	999	0.005841
3.566667	0.350000	999	-0.005828
3.566667	0.366667	999	0.025982
3.566667	0.383333	999	0.013195
3.566667	0.400000	999	0.023866
3.566667	0.416667	999	-0.012094
3.566667	0.433333	999	0.001424
3.566667	0.450000	999	-0.009078
3.566667	0.466667	999	0.014495
3.566667	0.483333	999	0.007990
3.566667	0.500000	999	0.004748
3.566667	0.516667	999	0.020776
3.566667	0.533333	999	0.020805
3.566667	0.550000	999	0.036855
3.566667	0.566667	999	0.009956
3.566667	0.583333	999	0.009804
3.566667	0.600000	999	-0.011077
3.566667	0.616667	999	0.012161
3.566667	0.633333	999	-0.018964
3.566667	0.650000	999	-0.008735
3.566667	0.666667	999	-0.018546
3.566667	0.683333	999	-0.002569
3.566667	0.700000	999	0.012814
3.566667	0.716667	999	-0.000220
3.566667	0.733333	999	-0.007738
3.566667	0.750000	999	-0.000812
3.566667	0.766667	999	-0.008470
3.566667	0.783333	999	-0.018178
3.566667	0.800000	999	-0.020622
3.566667	0.816667	999	-0.039770
3.566667	0.833333	999	0.001624
3.566667	0.850000	999	-0.009824
3.566667	0.866667	999	-0.006601
3.566667	0.883333	999	0.004282
3.566667	0.900000	999	0.003011
3.566667	0.916667	999	0.012821
3.566667	0.933333	999	-0.005065
3.566667	0.950000	999	-0.012331
3.566667	0.966667	999	-0.013849
3.566667	0.983333	999	0.002494
3.566667	1.000000	999	-0.022180
3.566667	1.016667	999	-0.020333
3.566667	1.033333	999	-0.002609
3.566667	1.050000	999	-0.018518
3.566667	1.066667	999	0.001508
3.566667	1.083333	999	-0.014843
3.566667	1.100000	999	-0.009453
3.566667	1.116667	999	0.022046
3.566667	1.133333	999	-0.004260
3.566667	1.150000	999	-0.008406
3.566667	1.166667	999	0.014942
3.566667	1.183333	999	-0.017982
3.566667	1.200000	999	-0.000727
3.566667	1.216667	999	-0.020770
3.566667	1.233333	999	-0.015548
3.566667	1.250000	999	0.010863
3.566667	1.266667	999	-0.008765
3.566667	1.283333	999	0.000174
3.566667	1.300000	999	0.003236
3.566667	1.316667	999	0.011390
3.566667	1.333333	999	-0.016637
3.566667	1.350000	999	-0.004552
3.566667	1.366667	999	0.004274
3.566667	1.383333	999	-0.002016
3.566667	1.400000	999	0.017438
3.566667	1.416667	999	0.002683
3.566667	1.433333	999	0.020206
3.566667	1.450000	999	0.019450
3.566667	1.466667	999	-0.013869
3.566667	1.483333	999	0.006488
3.566667	1.500000	999	0.002282
3.566667	1.516667	999	-0.002803
3.566667	1.533333	999	-0.000210
3.566667	1.550000	999	0.008467
3.566667	1.566667	999	0.018490
3.566667	1.583333	999	0.002083
3.566667	1.600000	999	0.010471
3.566667	1.616667	999	0.012929
3.566667	1.633333	999	0.019310
3.566667	1.650000	999	0.009156
3.566667	1.666667	999	0.005315
3.566667	1.683333	999	0.008329
3.566667	1.700000	999	-0.001400
3.566667	1.716667	999	-0.002235
3.566667	1.733333	999	-0.005253
3.566667	1.750000	999	0.001076
3.566667	1.766667	999	0.018427
3.566667	1.783333	999	0.031523
3.566667	1.800000	999	0.022395
3.566667	1.816667	999	0.002482
3.566667	1.833333	999	0.008142
3.566667	1.850000	999	0.031230
3.566667	1.866667	999	0.012523
3.566667	1.883333	999	-0.028867
3.566667	1.900000	999	0.022591
3.566667	1.916667	999	0.035818
3.566667	1.933333	999	0.004083
3.566667	1.950000	999	-0.017538
3.566667	1.966667	999	0.008685
3.566667	1.983333	999	0.010887
3.566667	2.000000	999	0.003690
3.566667	2.016667	999	0.028641
3.566667	2.033333	999	0.011220
3.566667	2.050000	999	0.011047
3.566667	2.066667	999	0.005292
3.566667	2.083333	999	0.020050
3.566667	2.100000	999	0.027786
3.566667	2.116667	999	-0.014024
3.566667	2.133333	999	-0.010943
3.566667	2.150000	999	-0.006248
3.566667	2.166667	999	-0.012640
3.566667	2.183333	999	-0.038398
3.566667	2.200000	999	-0.002291
3.566667	2.216667	999	0.003377
3.566667	2.233333	999	-0.019080
3.566667	2.250000	999	0.036909
3.566667	2.266667	999	0.034377
3.566667	2.283333	999	-0.008120
3.566667	2.300000	999	-0.005633
3.566667	2.316667	999	0.018016
3.566667	2.333333	999	-0.011608
3.566667	2.350000	999	-0.004115
3.566667	2.366667	999	0.040545
3.566667	2.383333	999	-0.010195
3.566667	2.400000	999	-0.016053
3.566667	2.416667	999	0.025715
3.566667	2.433333	999	0.009378
3.566667	2.450000	999	-0.014471
3.566667	2.466667	999	0.003159
3.566667	2.483333	999	-0.016482
3.566667	2.500000	999	-0.068947
3.566667	2.516667	999	-0.015451
3.566667	2.533333	999	0.011697
3.566667	2.550000	999	-0.011304
3.566667	2.566667	999	0.021677
3.566667	2.583333	999	0.030895
3.566667	2.600000	999	-0.006774
3.566667	2.616667	999	-0.004042
3.566667	2.633333	999	0.041992
3.566667	2.650000	999	0.000692
3.566667	2.666667	999	-0.018027
3.566667	2.683333	999	0.018608
3.566667	2.700000	999	-0.015330
3.566667	2.716667	999	-0.013336
3.566667	2.733333	999	0.027479
3.566667	2.750000	999	0.027406
3.566667	2.766667	999	-0.019638
3.566667	2.783333	999	-0.005613
3.566667	2.800000	999	0.002440
3.566667	2.816667	999	-0.041200
3.566667	2.833333	999	-0.006843
3.566667	2.850000	999	-0.000161
3.566667	2.866667	999	-0.007806
3.566667	2.883333	999	-0.001807
3.566667	2.900000	999	0.027853
3.566667	2.916667	999	0.031458
3.566667	2.933333	999	0.004803
3.566667	2.950000	999	0.015180
3.566667	2.966667	999	0.012583
3.566667	2.983333	999	0.024121
3.566667	3.000000	999	0.006584
3.566667	3.016667	999	0.002174
3.566667	3.033333	999	0.010453
3.566667	3.050000	999	-0.023990
3.566667	3.066667	999	0.002675
3.566667	3.083333	999	0.034958
3.566667	3.100000	999	0.018908
3.566667	3.116667	999	-0.025795
3.566667	3.133333	999	0.009589
3.566667	3.150000	999	0.034344
3.566667	3.166667	999	0.007984
3.566667	3.183333	999	0.003755
3.566667	3.200000	999	0.024148
3.566667	3.216667	999	0.032302
3.566667	3.233333	999	0.019840
3.566667	3.250000	999	0.003163
3.566667	3.266667	999	-0.004759
3.566667	3.283333	999	0.000263
3.566667	3.300000	999	-0.000084
3.566667	3.316667	999	0.008213
3.566667	3.333333	999	0.008563
3.566667	3.350000	999	0.005158
3.566667	3.366667	999	0.022044
3.566667	3.383333	999	0.007941
3.566667	3.400000	999	0.008286
3.566667	3.416667	999	0.000502
3.566667	3.433333	999	0.010510
3.566667	3.450000	999	0.011058
3.566667	3.466667	999	-0.008297
3.566667	3.483333	999	-0.000231
3.566667	3.500000	999	0.001863
3.566667	3.516667	999	0.004760
3.566667	3.533333	999	-0.005383
3.566667	3.550000	999	0.014677
3.566667	3.566667	999	0.029201
3.566667	3.583333	999	0.000680
3.566667	3.600000	999	0.016501
3.566667	3.616667	999	0.001756
3.566667	3.633333	999	-0.007725
3.566667	3.650000	999	0.000332
3.566667	3.666667	999	-0.029120
3.566667	3.683333	999	0.009866
3.566667	3.700000	999	0.002074
3.566667	3.716667	999	-0.008333
3.566667	3.733333	999	0.001997
3.566667	3.750000	999	0.004129
3.566667	3.766667	999	-0.003782
3.566667	3.783333	999	-0.017346
3.566667	3.800000	999	0.001838
3.566667	3.816667	999	-0.007363
3.566667	3.833333	999	0.009215
3.566667	3.850000	999	-0.002754
3.566667	3.866667	999	-0.009597
3.566667	3.883333	999	0.015781
3.566667	3.900000	999	-0.009643
3.566667	3.916667	999	-0.025313
3.566667	3.933333	999	0.002736
3.566667	3.950000	999	-0.019142
3.566667	3.966667	999	-0.004529
3.566667	3.983333	999	-0.007751
3.566667	4.000000	999	-0.024730
3.566667	4.016667	999	0.016177
3.566667	4.033333	999	-0.011120
3.566667	4.050000	999	-0.011320
3.566667	4.066667	999	0.002348
3.566667	4.083333	999	0.001033
3.566667	4.100000	999	0.007187
3.566667	4.116667	999	-0.008387
3.566667	4.133333	999	-0.010298
3.566667	4.150000	999	-0.014064
3.566667	4.166667	999	-0.004404
3.566667	4.183333	999	-0.037114
3.566667	4.200000	999	-0.020897
3.566667	4.216667	999	-0.014735
3.566667	4.233333	999	-0.003987
3.566667	4.250000	999	0.001439
3.566667	4.266667	999	-0.006955
3.566667	4.283333	999	0.002362
3.566667	4.300000	999	0.006861
3.566667	4.316667	999	0.000647
3.566667	4.333333	999	-0.023643
3.566667	4.350000	999	-0.004823
3.566667	4.366667	999	-0.015240
3.566667	4.383333	999	0.018962
3.566667	4.400000	999	-0.001157
3.566667	4.416667	999	0.018301
3.566667	4.433333	999	0.016123
3.566667	4.450000	999	0.037161
3.566667	4.466667	999	0.018195
3.566667	4.483333	999	0.005666
3.566667	4.500000	999	-0.000816
3.566667	4.516667	999	-0.009660
3.566667	4.533333	999	0.015754
3.566667	4.550000	999	-0.007090
3.566667	4.566667	999	0.009501
3.566667	4.583333	999	0.004892
3.566667	4.600000	999	0.025177
3.566667	4.616667	999	0.012827
3.566667	4.633333	999	0.013050
3.566667	4.650000	999	-0.029380
3.566667	4.666667	999	-0.005210
3.566667	4.683333	999	-0.017606
3.566667	4.700000	999	0.006232
3.566667	4.716667	999	0.006028
3.566667	4.733333	999	-0.009848
3.566667	4.750000	999	0.001977
3.566667	4.766667	999	-0.011190
3.566667	4.783333	999	-0.003073
3.566667	4.800000	999	-0.013865
3.566667	4.816667	999	-0.011460
3.566667	4.833333	999	-0.016806
3.566667	4.850000	999	0.008921
3.566667	4.866667	999	-0.011637
3.566667	4.883333	999	0.006014
3.566667	4.900000	999	-0.026176
3.566667	4.916667	999	-0.010121
3.566667	4.933333	999	-0.004804
3.566667	4.950000	999	0.010091
3.566667	4.966667	999	0.012829
3.583333	0.016667	999	0.015673
3.583333	0.033333	999	0.011811
3.583333	0.050000	999	0.004420
3.583333	0.066667	999	-0.004256
3.583333	0.083333	999	-0.014895
3.583333	0.100000	999	0.015796
3.583333	0.116667	999	0.015187
3.583333	0.133333	999	0.030602
3.583333	0.150000	999	0.015542
3.583333	0.166667	999	0.003250
3.583333	0.183333	999	0.005039
3.583333	0.200000	999	0.022359
3.583333	0.216667	999	0.024252
3.583333	0.233333	999	0.032858
3.583333	0.250000	999	0.000824
3.583333	0.266667	999	-0.006673
3.583333	0.283333	999	-0.010569
3.583333	0.300000	999	-0.004976
3.583333	0.316667	999	0.007637
3.583333	0.333333	999	0.004419
3.583333	0.350000	999	0.010772
3.583333	0.366667	999	0.016933
3.583333	0.383333	999	0.021449
3.583333	0.400000	999	0.009757
3.583333	0.416667	999	-0.011707
3.583333	0.433333	999	-0.023686
3.583333	0.450000	999	-0.020485
3.583333	0.466667	999	-0.013476
3.583333	0.483333	999	0.001566
3.583333	0.500000	999	-0.021573
3.583333	0.516667	999	0.007716
3.583333	0.533333	999	-0.002141
3.583333	0.550000	999	0.017409
3.583333	0.566667	999	0.013250
3.583333	0.583333	999	-0.008633
3.583333	0.600000	999	0.003260
3.583333	0.616667	999	0.012995
3.583333	0.633333	999	-0.007381
3.583333	0.650000	999	0.012071
3.583333	0.666667	999	-0.026866
3.583333	0.683333	999	-0.007173
3.583333	0.700000	999	0.007613
3.583333	0.716667	999	-0.026890
3.583333	0.733333	999	0.004505
3.583333	0.750000	999	-0.012466
3.583333	0.766667	999	0.012759
3.583333	0.783333	999	0.025198
3.583333	0.800000	999	0.005282
3.583333	0.816667	999	0.003791
3.583333	0.833333	999	0.020355
3.583333	0.850000	999	-0.010230
3.583333	0.866667	999	0.000676
3.583333	0.883333	999	-0.027497
3.583333	0.900000	999	-0.012532
3.583333	0.916667	999	-0.002553
3.583333	0.933333	999	-0.005554
3.583333	0.950000	999	-0.016296
3.583333	0.966667	999	0.004100
3.583333	0.983333	999	-0.003915
3.583333	1.000000	999	-0.003929
3.583333	1.016667	999	-0.017244
3.583333	1.033333	999	-0.012405
3.583333	1.050000	999	-0.002554
3.583333	1.066667	999	0.003198
3.583333	1.083333	999	-0.010859
3.583333	1.100000	999	0.004083
3.583333	1.116667	999	0.010112
3.583333	1.133333	999	-0.001371
3.583333	1.150000	999	-0.005287
3.583333	1.166667	999	-0.011516
3.583333	1.183333	999	0.007925
3.583333	1.200000	999	-0.010928
3.583333	1.216667	999	0.003149
3.583333	1.233333	999	-0.015698
3.583333	1.250000	999	0.019525
3.583333	1.266667	999	-0.014645
3.583333	1.283333	999	-0.000205
3.583333	1.300000	999	-0.009074
3.583333	1.316667	999	0.011005
3.583333	1.333333	999	-0.002190
3.583333	1.350000	999	-0.009726
3.583333	1.366667	999	0.005947
3.583333	1.383333	999	-0.007393
3.583333	1.400000	999	-0.017041
3.583333	1.416667	999	-0.010832
3.583333	1.433333	999	-0.018107
3.583333	1.450000	999	0.010981
3.583333	1.466667	999	-0.006385
3.583333	1.483333	999	0.002526
3.583333	1.500000	999	0.014920
3.583333	1.516667	999	0.003842
3.583333	1.533333	999	-0.020688
3.583333	1.550000	999	-0.000978
3.583333	1.566667	999	-0.010314
3.583333	1.583333	999	-0.008664
3.583333	1.600000	999	-0.000735
3.583333	1.616667	999	0.013598
3.583333	1.633333	999	-0.000388
3.583333	1.650000	999	0.006633
3.583333	1.666667	999	0.002664
3.583333	1.683333	999	-0.012183
3.583333	1.700000	999	0.013707
3.583333	1.716667	999	-0.038612
3.583333	1.733333	999	0.018099
3.583333	1.750000	999	0.006287
3.583333	1.766667	999	-0.021866
3.583333	1.783333	999	-0.013974
3.583333	1.800000	999	0.027445
3.583333	1.816667	999	0.026230
3.583333	1.833333	999	-0.013325
3.583333	1.850000	999	0.018292
3.583333	1.866667	999	0.016276
3.583333	1.883333	999	0.008902
3.583333	1.900000	999	-0.006252
3.583333	1.916667	999	-0.051384
3.583333	1.933333	999	0.016982
3.583333	1.950000	999	-0.000164
3.583333	1.966667	999	0.012185
3.583333	1.983333	999	-0.002783
3.583333	2.000000	999	0.019958
3.583333	2.016667	999	-0.016089
3.583333	2.033333	999	0.002253
3.583333	2.050000	999	0.015247
3.583333	2.066667	999	-0.022950
3.583333	2.083333	999	-0.020019
3.583333	2.100000	999	0.001407
3.583333	2.116667	999	-0.012018
3.583333	2.133333	999	0.001639
3.583333	2.150000	999	-0.000528
3.583333	2.166667	999	0.010686
3.583333	2.183333	999	0.001026
3.583333	2.200000	999	0.036026
3.583333	2.216667	999	0.004080
3.583333	2.233333	999	0.003177
3.583333	2.250000	999	-0.016181
3.583333	2.266667	999	-0.012579
3.583333	2.283333	999	-0.009259
3.583333	2.300000	999	0.012457
3.583333	2.316667	999	-0.004031
3.583333	2.333333	999	-0.008793
3.583333	2.350000	999	-0.016667
3.583333	2.366667	999	-0.009937
3.583333	2.383333	999	-0.003801
3.583333	2.400000	999	0.018083
3.583333	2.416667	999	-0.001652
3.583333	2.433333	999	-0.000555
3.583333	2.450000	999	-0.009800
3.583333	2.466667	999	0.007378
3.583333	2.483333	999	0.010597
3.583333	2.500000	999	0.035204
3.583333	2.516667	999	0.008809
3.583333	2.533333	999	0.002698
3.583333	2.550000	999	-0.014307
3.583333	2.566667	999	-0.007713
3.583333	2.583333	999	-0.006679
3.583333	2.600000	999	0.011736
3.583333	2.616667	999	-0.006853
3.583333	2.633333	999	-0.012631
3.583333	2.650000	999	-0.016331
3.583333	2.666667	999	-0.006585
3.583333	2.683333	999	-0.000888
3.583333	2.700000	999	0.018751
3.583333	2.716667	999	-0.005541
3.583333	2.733333	999	-0.004932
3.583333	2.750000	999	-0.014153
3.583333	2.766667	999	0.008312
3.583333	2.783333	999	0.003840
3.583333	2.800000	999	0.035294
3.583333	2.816667	999	-0.000101
3.583333	2.833333	999	0.003453
3.583333	2.850000	999	-0.000803
3.583333	2.866667	999	-0.008566
3.583333	2.883333	999	-0.011362
3.583333	2.900000	999	-0.005199
3.583333	2.916667	999	-0.020266
3.583333	2.933333	999	-0.020423
3.583333	2.950000	999	0.012517
3.583333	2.966667	999	0.013747
3.583333	2.983333	999	-0.020060
3.583333	3.000000	999	0.033309
3.583333	3.016667	999	-0.004010
3.583333	3.033333	999	0.017704
3.583333	3.050000	999	0.004540
3.583333	3.066667	999	0.009926
3.583333	3.083333	999	-0.042372
3.583333	3.100000	999	-0.021102
3.583333	3.116667	999	0.015735
3.583333	3.133333	999	0.004940
3.583333	3.150000	999	0.016735
3.583333	3.166667	999	-0.012247
3.583333	3.183333	999	0.016524
3.583333	3.200000	999	0.040002
3.583333	3.216667	999	-0.024174
3.583333	3.233333	999	-0.007718
3.583333	3.250000	999	0.004454
3.583333	3.266667	999	0.023679
3.583333	3.283333	999	-0.030146
3.583333	3.300000	999	0.008802
3.583333	3.316667	999	-0.000481
3.583333	3.333333	999	-0.005984
3.583333	3.350000	999	0.012057
3.583333	3.366667	999	-0.004967
3.583333	3.383333	999	0.009717
3.583333	3.400000	999	0.000156
3.583333	3.416667	999	-0.016177
3.583333	3.433333	999	-0.008736
3.583333	3.450000	999	-0.004532
3.583333	3.466667	999	-0.022523
3.583333	3.483333	999	0.005454
3.583333	3.500000	999	0.011405
3.583333	3.516667	999	0.003550
3.583333	3.533333	999	-0.006579
3.583333	3.550000	999	0.006417
3.583333	3.566667	999	-0.013556
3.583333	3.583333	999	-0.018372
3.583333	3.600000	999	-0.012348
3.583333	3.616667	999	-0.010046
3.583333	3.633333	999	0.005357
3.583333	3.650000	999	-0.003472
3.583333	3.666667	999	-0.007843
3.583333	3.683333	999	0.021232
3.583333	3.700000	999	-0.014277
3.583333	3.716667	999	0.005152
3.583333	3.733333	999	-0.015204
